index,date,year,month,day,text,multi_labels,hier_label
171,2020-01-08 12:44:12,2020,1,8,Путин в телеграмме президенту Ирана выразил соболезнования после гибели граждан Ирана и ряда других стран при авиакатастрофе под Тегераном - Кремль,Политика; Международные отношения,Политика/Внутренняя политика
172,2020-01-08 12:49:15,2020,1,8, в зависимости от ответа: наши следующие меры будут пропорциональны их поведению,Международные отношения; Политика,Международные отношения/Политика
173,2020-01-08 13:06:28,2020,1,8,Посольство Украины в Иране убрало из сообщения об авиакатастрофе под Тегераном информацию об исключении версии теракта,Международные отношения; Происшествия,Международные отношения/Происшествия
174,2020-01-08 13:26:24,2020,1,8,"Два человека не сели на лайнер Boeing 737-800, который разбился под Тегераном, они не граждане Украины - СНБО Украины",Общество; Транспорт,Общество/Транспорт
175,2020-01-08 14:06:40,2020,1,8,"Медведев поручил вице-премьеру Акимову, главам МИД, Минэкономразвития и Минтранса оценить безопасность полетов и туризма в районе Персидского и Оманского заливов после последних событий в регионе, сообщил его пресс-секретарь Олег Осипов.

Премьер поручил подготовить предложения по обеспечению безопасности россиян, учитывая разные сценарии развития ситуации на Ближнем Востоке.",Экономика; Политика,Экономика/Бюджет
176,2020-01-08 14:17:50,2020,1,8,"Иранские СМИ опубликовали кадры запуска ракет по американским военным объектам в Ираке, а также видеозапись ударов по базе Эйн-аль-Асад.",Международные отношения; Происшествия,Международные отношения/Конфликты
177,2020-01-08 15:25:53,2020,1,8,"Тринадцать студентов Технологического университета имени Шарифа в Иране погибли при крушении самолета Boeing 737 ""Международных авиалиний Украины"", сообщается на сайте  университета",Спорт; Общество; Международные отношения,Спорт/Футбол
178,2020-01-08 16:17:25,2020,1,8,"Путин и Эрдоган официально открыли газопровод ""Турецкий поток""",Международные отношения; Политика,Международные отношения/Сотрудничество
179,2020-01-08 17:34:33,2020,1,8,"Россия и Турция призвали , заявил глава турецкого МИД",Международные отношения; Политика,Международные отношения/Политика
180,2020-01-08 17:35:15,2020,1,8,Лавров: Путин и Эрдоган высказались за решение всех проблем в районе Персидского залива  на основе международного права,Международные отношения; Политика,Международные отношения/Политика
181,2020-01-08 18:32:27,2020,1,8,"- Иран -

Глубоко обеспокоены обострением. Убийство генерала Сулеймани подрывает стабильность в регионе. Обмен ударами не отвечает ничьим интересам. Выступили против иностранного вмешательства. Призвали проявить здравый смысл и отдавать приоритет дипломатии.

- Ливия -

Призвали прекратить бои с 00.00 воскресенья, 12 января, и немедленно сесть за стол переговоров.

Ливия должна остаться единой.

Решить конфликт можно только инклюзивным межливийским диалогом под эгидой ООН и на основании соглашения 2015 года (в его рамках было создано ливийское правительство нацсогласия, которое не справилось с объединением власти).",Международные отношения; Политика,Международные отношения/Сотрудничество
182,2020-01-08 19:17:55,2020,1,8,"Глава осажденного в Триполи ливийского правительства Саррадж и осадивший столицу маршал Хафтар , а потом - как ожидается - оба отправятся в Брюссель",Международные отношения; Политика,Международные отношения/Политика
183,2020-01-08 19:28:39,2020,1,8,"❗️Трамп: пока я президент США, Ирану никогда не будет позволено иметь ядерное оружие",Международные отношения; Политика,Международные отношения/Политика
184,2020-01-08 19:30:36,2020,1,8,"Трамп: американцы при иранском ракетном ударе не пострадали, система раннего предупреждения сработала отлично, помогла предупредить об атаке",Международные отношения; Происшествия,Международные отношения/Конфликты
185,2020-01-08 19:31:01,2020,1,8,"❗️Трамп: похоже, Иран отступил, это хорошо для всего мира",Международные отношения; Политика,Международные отношения/Политика
186,2020-01-08 19:32:29,2020,1,8,❗️Трамп: США немедленно введут ,Международные отношения; Экономика; Политика,Международные отношения/Санкции
187,2020-01-08 19:35:24,2020,1,8,"Трамп: странами-гарантам пришло время признать, что пора работать над ",Международные отношения; Политика,Международные отношения/Политика
188,2020-01-08 19:37:35,2020,1,8,"⚡️Трамп: США , экономический потенциал - лучший сдерживающий фактор против Ирана",Международные отношения; Политика; Экономика,Международные отношения/Политика
189,2020-01-08 22:11:40,2020,1,8,"Трамп - как и обещал в обращении к нации - заявил сейчас генсеку НАТО, что альянс может сделать больше для борьбы с терроризмом на Ближнем Востоке, тот согласился",Международные отношения; Политика,Международные отношения/Политика
190,2020-01-08 22:13:02,2020,1,8,"Принц Гарри и Меган Маркл решили отказаться от звания высокопоставленных членов британской королевской семьи.

Они , попеременно в Британии и США. В отличие от остальных высокопоставленных членов семьи, расходы которых оплачиваются правительством и доходами от собственности.

Высокопоставленными членами семьи кроме самой королевы считаются только ее дети, принцы Уильям и Гарри и их жены.",Политика; Общество,Политика/Внутренняя политика
191,2020-01-08 23:49:47,2020,1,8,"Две ракеты упали в зелёной зоне в Багдаде, где расположены посольства и правительственные учреждения, сообщают местные телеканалы",Происшествия; Международные отношения,Происшествия/Теракты
192,2020-01-09 00:26:25,2020,1,9,"Ожидания по  понижены на 0,2 пункта - до. Предполагается, что в 2021-2022 российская экономика будет расти на 1,8% ежегодно.

UPD Мировая экономика вырастет в 2020 году на 2,5%, при этом и в США, и в ЕС, и в Китае рост замедлится.",Экономика; Общество,Экономика/Макроэкономика
193,2020-01-09 02:15:36,2020,1,9,"Военное противостояние США и Ирана, ареной которого в последнюю неделю стал Ирак, пока сошло на нет, но большинство авиакомпаний по-прежнему предпочитают облетать иракское (и заодно иранское) небо стороной.

(справа) , до иранских обстрелов и гибели украинского лайнера в Тегеране.",Транспорт; Общество,Транспорт/Авиация
194,2020-01-09 05:48:11,2020,1,9,"Украина объявила сегодня  по жертвам крушения Boeing в Тегеране. Флаги приспущены, развлекательные мероприятия отменены.",Общество; Происшествия,Общество/Трагедии
195,2020-01-09 07:43:45,2020,1,9,"США сообщили о готовности к переговорам с Ираном без предварительных условий для снижения напряженности в регионе.

Соответствующее письмо, по данным американских СМИ, направила в СБ ООН постпред США Крафт.",Международные отношения; Политика,Международные отношения/Политика
196,2020-01-09 08:55:23,2020,1,9,"Зеленский обратился к народу Украины с видеообращением в связи с авиакатастрофой близ Тегерана, унесшей жизни почти 180 человек.
  
Он заявил, что намерен провести телефонный разговор с президентом Ирана, а также призвал международное сообщество, в частности Канаду, присоединиться к расследованию крушения Boeing. 

Президент Украины призвал воздержаться от спекуляций и дождаться предварительного отчёта комиссии по расследованию авиакатастрофы.",Международные отношения; Политика,Международные отношения/Политика
197,2020-01-09 09:47:03,2020,1,9,"Иран предоставил Украине и США  ""Международных авиалиний Украины"" в Тегеране.

 Первоначальные данные свидетельствуют , при столкновении с землей произошел взрыв.

От пилотов не поступало какой-либо информации о внештатной ситуации.",Международные отношения; Происшествия,Международные отношения/Катастрофы
198,2020-01-09 10:00:19,2020,1,9,"Boeing, летевший из Москвы в Тель-Авив, вернулся в аэропорт Шереметьево из-за срабатывания датчика топлива, посадка прошла благополучно, сообщили экстренные службы",Транспорт; Происшествия,Транспорт/Авиация
199,2020-01-09 10:25:34,2020,1,9,"Цветы продолжают приносить в киевский аэропорт ""Борисполь"", чтобы почтить память погибших при крушении самолета ""Международных авиалиний Украины"" в Иране",Общество; Происшествия,Общество/Происшествия
200,2020-01-09 11:42:46,2020,1,9,"Кабмин внёс в Госдуму законопроект в интернете.
 
Кроме того, инициатива ужесточает  ответственность за пропаганду либо незаконную рекламу наркотиков в отношении иностранных граждан и лиц без гражданства.",Политика; Законы,Политика/Законодательство
201,2020-01-09 12:01:23,2020,1,9,"❗️СНБО Украины назвал среди основных версий авиакатастрофы в Иране – поражение зенитной ракетой, взрыв в результате теракта, а также взрыв двигателя по техническим причинам.",Общество; Происшествия; Политика,Общество/Происшествия
202,2020-01-09 12:20:55,2020,1,9,"Экс-глава компании Nissan Карлос Гон, по информации источников, уже прибыл в здание суда в Бейруте на допрос. В здание он прошел не через центральный вход. Десятки журналистов караулят беглого предпринимателя в надежде задать ему вопросы. 
Ранее Гона, сбежавшего из Японии в Ливан, вызвали на допрос в связи с посещением Израиля.
Фото и видео корреспондента РИА Новости.",Происшествия; Международные отношения,Происшествия/Криминал
203,2020-01-09 13:45:59,2020,1,9,"Вот так протестующие штурмуют сейчас администрацию президента Абхазии. Дверь в здание выломана, выбито окно.",Общество; Происшествия,Общество/Акции протеста
204,2020-01-09 14:43:15,2020,1,9,"Путин с борта ракетного крейсера понаблюдал за ходом учений в Черном море.

В Черном море проходило совместное учение Черноморского и Северного флотов с выполнением ракетных стрельб, в том числе ",Спорт; Военные учения,Спорт/Другое
205,2020-01-09 14:52:53,2020,1,9,"Посольство США в Багдаде может лишиться большой части своей территории. Группа местных юристов направила обращение генпрокурору с требованием изъять у дипмиссии участок площадью 16 гектаров. Документ есть в распоряжении РИА Новости. 

Истцы указывают, что на незаконно присвоенных землях возведены объекты непонятного предназначения. Посольство США в Багдаде считается крупнейшим зданием среди дипмиссий в мире по площади, его сравнивают с Ватиканом.",Международные отношения; Политика,Международные отношения/Дипломатия
206,2020-01-09 15:10:29,2020,1,9,"Ирак возобновил переговоры с РФ по приобретению копмлексов С-300 несколько месяцев назад, ждет противодействия США в этом вопросе, заявил РИА Новости глава комитета обороны и безопасности парламента Ирака Мухаммад Рида.

По его словам, это произошло после атак на базы шиитского ополчения «аль-Хашд аш-Шааби» в Багдаде и других провинциях.",Международные отношения; Политика,Международные отношения/Сотрудничество
207,2020-01-09 16:26:51,2020,1,9,"Совбез Абхазии собирается для обсуждения беспорядков в центре Сухума, сообщил РИА Новости вице-спикер парламента республики",Политика; Общество,Политика/Внутренняя политика
208,2020-01-09 17:42:10,2020,1,9,"Президент Абхазии Рауль Хаджимба в связи с акцией протеста оппозиции, требующей отставки главы республики, заявил, что силовые структуры уже переведены на усиленный режим несения службы. А в случае необходимости он примет меры по введению в Абхазии чрезвычайного положения.

Хаджимба добавил, что дал необходимые поручения, чтобы не допустить развития ситуации вне правового поля. Он также призвал граждан к спокойствию и не поддаваться на провокации оппозиции.",Политика; Общество,Политика/Внутренняя политика
209,2020-01-09 17:46:32,2020,1,9,"В экстренных службах сообщили РИА Новости о пожаре на НПЗ ""ЛУКОЙЛ-Ухтанефтепереработка"" в Ухте, его площадь 200 ""квадратов"".

Пожару присвоен второй ранг сложности.",Происшествия; Региональные новости,Происшествия/Пожары
210,2020-01-09 19:28:16,2020,1,9,"Оппозиция заблокировала здание администрации президента Абхазии и парламента. 

Как передает корреспондент РИА Новости, более 200 представителей оппозиции находятся в здании, внутрь они никого не пускают. Оппозиционеры продолжают требовать отставки действующего президента Рауля Хаджимбы.",Политика; Общество,Политика/Внутренняя политика
211,2020-01-09 20:30:07,2020,1,9,"Росавиация предупредила авиакомпании об угрозе безопасности полетов на Ближний Восток из-за боевых действий и сложной обстановки в регионе после крушения украинского самолета в Иране.

Авиакомпаниям рекомендовано принять дополнительные меры безопасности при полетах на Ближний Восток.",Международные отношения; Транспорт,Международные отношения/Авиация
212,2020-01-09 21:00:04,2020,1,9,", сообщает российский центр по примирению враждующих сторон",Международные отношения; Происшествия,Международные отношения/Конфликты
213,2020-01-09 21:01:54,2020,1,9,"Трамп считает, что крушение украинского самолета в Иране произошло из-за того, что ""кто-то мог допустить ошибку"". По его мнению, технические неполадки вряд ли явились причиной катастрофы.",Международные отношения; Происшествия,Международные отношения/Катастрофы
214,2020-01-09 21:34:35,2020,1,9,Парламент Абхазии проголосовал за отставку президента Хаджимбы,Политика; Региональные новости,Политика/Внутренняя политика
215,2020-01-10 00:06:46,2020,1,10,❗️Правительство Ирана просит компанию Boeing прислать своего представителя для расследования крушения украинского самолета под Тегераном,Международные отношения; Происшествия,Международные отношения/Катастрофы
216,2020-01-10 00:51:30,2020,1,10,"Международная организация гражданской авиации (ИКАО) получила от Ирана предварительный отчет о крушении украинского самолета. В ведомстве не привели никаких дополнительных данных о катастрофе, но призвали не спекулировать относительно возможных причин этого происшествия до завершения расследования.",Международные отношения; Происшествия,Международные отношения/Катастрофы
217,2020-01-10 07:41:00,2020,1,10,"Россия готова обсудить с США кризис в отношениях с Ираном, если будет интерес со стороны Вашингтона, заявил РИА Новости замглавы МИД Рябков",Международные отношения; Политика,Международные отношения/Политика
218,2020-01-10 08:00:05,2020,1,10,"Представители более ста общественных организаций Южной Кореи вышли на . 

Активисты развернули баннеры и плакаты с надписями «нет войне США с Ираном», «Южная Корея не должна участвовать в военных действиях США». Они также держали таблички с перечислением всех вооруженных конфликтов с участием США и количеством жертв в них.

Фото и видео корреспондента РИА Новости",Общество; Международные отношения,Общество/Акции протеста
219,2020-01-10 09:21:55,2020,1,10,"Вертолет Ми-8 ""Красавиа"" совершил экстренную посадку в Красноярском крае, предварительно никто из 17 находившихся на борту человек не пострадал, сообщил РИА Новости представитель экстренных служб",Происшествия; Транспорт,Происшествия/Авиация
220,2020-01-10 09:32:03,2020,1,10,"Европейская федерация журналистов (EFJ) направила на специализированную информационную платформу Совета Европы уведомление о нарушении прав журналистов агентства Sputnik Эстония, сообщил РИА Новости генсек ассоциации Рикарду Гутьерреш.

""От имени Европейской ассоциации журналистов я внес уведомление об этих угрозах со стороны эстонской полиции на платформу Совета Европы по защите журналистики"", - сказал он.",Международные отношения; Общество; Политика,Международные отношения/СМИ
221,2020-01-10 11:16:06,2020,1,10,"Трамп передал советнику по безопасности президента Южной Кореи письмо для Ким Чен Ына. В нем, как пишут южнокорейские сми, содержатся поздравления лидера КНДР с Днем рождения",Международные отношения; Политика,Международные отношения/Политика
222,2020-01-10 11:23:08,2020,1,10,"В посольстве Ирана в Москве открыли книги соболезнований в связи с гибелью иранского генерала Касема Сулеймани и в память о погибших при крушении украинского Boeing под Тегераном.

Свои записи в книгах оставили, в том числе, заместитель директора Второго департамента Азии МИД РФ Максим Баранов и посол Сирии в РФ Рияд Хаддад.

Фото корреспондента РИА Новости.",Общество; Международные отношения,Общество/Религия
223,2020-01-10 11:54:40,2020,1,10,"Генсек ОБСЕ Томас Гремингер в связи с ситуацией со Sputnik Эстония напомнил, что обязательства по обеспечению свободы СМИ закреплены в Хельсинском акте.
""Обязательства по обеспечению свободы СМИ и свободного распространения информации закреплены в Хельсинском заключительном акте"", - отметил генсек ОБСЕ в своем ответе на обращение главного редактора МИА ""Россия сегодня"" Маргариты Симоньян, направленное в связи с ситуацией со Sputnik Эстония.",Международные отношения; Политика,Международные отношения/Сотрудничество
224,2020-01-10 12:17:36,2020,1,10,"Авария самолета Bek Air близ Алма-Аты,  в результате которой в конце декабря 2019 года погибли более 10 человек, могла произойти из-за обледенения воздушного судна - предварительные итоги работы комиссии",Происшествия; Международные отношения,Происшествия/Авиация
225,2020-01-10 13:08:37,2020,1,10,"Пострадавших в ходе беспорядков в Сухуме нет, сообщает Минздрав Абхазии",Общество; Региональные новости,Общество/Происшествия
226,2020-01-10 13:18:37,2020,1,10,"Иранские специалисты уже сегодня планируют приступить к изучению «черных ящиков» разбившегося самолета ""Международных авиалиний Украины"". 

В Организации гражданской авиации страны при этом не исключают, что готовы обратиться за помощью к России, Канаде, Франции и Украине, если не смогут справиться самостоятельно.",Международные отношения; Происшествия,Международные отношения/Катастрофы
227,2020-01-10 13:40:46,2020,1,10,"

Видео корреспондента РИА Новости",Политика; Общество,Политика/Внутренняя политика
228,2020-01-10 13:55:28,2020,1,10,И.о. премьер-министра Ирака потребовал от США прислать представителей для обсуждения механизмов вывода американских войск из страны,Международные отношения; Политика,Международные отношения/Политика
229,2020-01-10 14:14:31,2020,1,10,Тегеран не обращался в МАК по поводу содействия в расследовании крушения украинского самолета в Иране. Межгосударственный авиационный комитет готов в случае такого обращения оказать помощь.,Международные отношения; Происшествия,Международные отношения/Катастрофы
230,2020-01-10 14:17:51,2020,1,10,"Глава МИД Украины Вадим Пристайко заявил, что представители США передали Киеву некие «важные данные» по авиакатастрофе в Иране, которые будут обработаны украинскими специалистами.",Международные отношения; Общество,Международные отношения/Политика
231,2020-01-10 14:21:57,2020,1,10,"Автобус, перевозивший 35 подростков из спортивной команды, попал в ДТП с пятью машинами в Пермском крае, сообщает МЧС. 

По данным краевого минздрава, пострадали 9 человек, среди них четверо детей.

  Предварительно, что водитель ""Лада Гранта"" стал обгонять большегруз, а водитель двигавшейся по встречной полосе фуры, чтобы избежать столкновения, начал торможение, из-за чего прицеп вынесло на полосу встречного движения, рассказали в МВД.
 В результате столкнулись сразу несколько транспортных средств.",Происшествия; Общество; Транспорт,Происшествия/ДТП
232,2020-01-10 14:26:39,2020,1,10,"Авиационные власти Ирана считают, что расшифровка ""черных ящиков"" упавшего в Тегеране украинского лайнера может занять 1-2 месяца, а само расследование катастрофы - до 2 лет.",Международные отношения; Происшествия,Международные отношения/Катастрофы
233,2020-01-10 14:38:25,2020,1,10,Медведев заявил о необходимости  на всей территории Евразийского экономического союза,Экономика; Политика,Экономика/Финансы
234,2020-01-10 14:42:48,2020,1,10,"❗️Самолет авиакомпании Nordwind совершил , поврежден фюзеляж, пишут турецкие СМИ",Происшествия; Транспорт,Происшествия/Авиация
235,2020-01-10 15:07:55,2020,1,10,"Суд приговорил к условному генерала ВС РФ Чваркова по делу о мошенничестве с госконтрактом на 4,3 млн руб. Прокурор просил 4,5 лет колонии.",Происшествия; Политика,Происшествия/Криминал
236,2020-01-10 16:00:14,2020,1,10," по итогам 2019 года составила , сообщил Росстат.

Исторический минимум инфляции в 2,5% был зафиксирован в РФ по итогам 2017 года.",Экономика; Общество,Экономика/Бюджет
237,2020-01-10 16:11:47,2020,1,10,"Мэрия Урюпинска в Волгоградской области готовит мировое соглашение с главредом  «Урюпинской правды» Ольгой Шушлебиной - по данным СМИ, ее уволили из-за того, что при верстке газеты она разместила фотографию федерального чиновника ниже портрета областного депутата. Журналист подала в суд, заседание по иску назначено на 17 января.

Главреда поддержали местное отделение Союза журналистов России и 18 главных редакторов районных газет области, а также ""Единая Россия"". Администрация Урюпинска выразила готовность отменить распоряжение об увольнении и восстановить Шушлебину в должности с 13 января, готовится заключить мировое соглашение.",Общество; Региональные новости,Общество/Происшествия
238,2020-01-10 16:42:14,2020,1,10,"Помпео заявил, что предложил Зеленскому помощь в расследовании авиакатастрофы в Иране",Международные отношения; Политика,Международные отношения/Сотрудничество
239,2020-01-10 18:36:22,2020,1,10,"Медведеву доложили итоги оценки безопасности полетов и туризма в ближневосточном регионе: профильные ведомства принимают все необходимые меры по обеспечению безопасности полётов и пребывания россиян в этом регионе, заявил пресс-секретарь Медведева Олег Осипов.

По его словам, при обострении ситуации на Ближнем Востоке кабмин готов оперативно принять меры для обеспечения безопасности россиян, включая их эвакуацию.",Экономика; Политика,Экономика/Бюджет
240,2020-01-10 18:53:25,2020,1,10,"Под новые ограничения попали текстильный, горнодобывающий и сталелитейный сектора экономики Ирана. Также под санкции попали восемь иранских официальных лиц, ответственных, по мнению США, за удары по базам в Ираке.",Международные отношения; Экономика; Политика,Международные отношения/Санкции
241,2020-01-10 19:01:10,2020,1,10,"Помпео: США считают вероятным, что украинский самолет был сбит Ираном",Международные отношения; Происшествия,Международные отношения/Происшествия
242,2020-01-10 19:21:15,2020,1,10,"Глава МИД Украины заявил, что Иран предоставил украинским экспертам доступ к чёрным ящикам и обломкам украинского лайнера",Международные отношения; Происшествия,Международные отношения/Катастрофы
243,2020-01-10 19:25:18,2020,1,10,"Шойгу обсудил по телефону с американским коллегой Эспером ситуацию в Ближневосточном регионе, сообщило российское министерство обороны",Международные отношения; Политика,Международные отношения/Сотрудничество
244,2020-01-10 21:57:35,2020,1,10,"Верховный суд Абхазии отменил решение суда первой инстанции, оставившего в силе итоги выборов президента, на которых победил Рауль Хаджимба, и постановил назначить новые выборы",Политика; Региональные новости,Политика/Внутренняя политика
245,2020-01-10 21:59:36,2020,1,10,"Президент Хаджимба опротестует решение Верховного суда Абхазии, отменившего итоги выборов главы республики, сообщил вице-президент Аслан Барциц",Политика; Региональные новости,Политика/Внутренняя политика
246,2020-01-10 22:27:12,2020,1,10,"Власти Ирана объявят причину крушения украинского лайнера в субботу, сообщило агентство Fars со ссылкой на источник",Международные отношения; Происшествия,Международные отношения/Катастрофы
247,2020-01-11 02:27:58,2020,1,11,"Совбез ООН продлил трансграничную гумпомощь Сирии на полгода, при этом число пунктов пропуска на границах сокращается с четырех до двух.

Режим упрощенной доставки гуманитарных и медицинских грузов в Сирию через линии фронта и погранпереходы действует с июля 2014 года и ранее продлевался ежегодно. До этого момента действовали 4 пункта пропуска: два - на границе с Турцией, один на границе Сирии и Ирака, и еще один на границе с Иорданией. Согласно принятой резолюции, действие механизма продлевается только на КПП у границы с Турцией.",Международные отношения; Политика,Международные отношения/Политика
248,2020-01-11 02:49:43,2020,1,11,"Не 63, а 57 канадцев погибли в результате крушения украинского самолета в Иране. Это выяснилось после  изучения документов и другой информации, сообщает глава МИД Канады.",Международные отношения; Общество,Международные отношения/Происшествия
249,2020-01-11 03:16:45,2020,1,11,"Правивший в Омане с 1970 года султан Кабус бен Саид умер в пятницу, 10 января",Международные отношения; Политика,Международные отношения/Политика
250,2020-01-11 04:35:09,2020,1,11,"Похороны султана Омана Кабуса бен Саида Аль Саида, умершего на 80-м году жизни после долгой борьбы с онкологическим заболеванием, пройдут в субботу.
 
Преемником бездетного султана может стать его личный помощник с 2002 года Асад бен Тарек бен Теймур Аль Саид. После похорон правителя Омана правящая семья должна встретиться с главой госсовета и спикером Меджлис аш-Шура (консультативного совета с функциями парламента), а также председателем верховного суда для утверждения кандидатуры нового правителя страны.",Международные отношения; Политика,Международные отношения/Политика
251,2020-01-11 07:13:57,2020,1,11,"❗️Вооруженные силы Ирана непреднамеренно сбили украинский пассажирский самолёт над Тегераном, сообщило иранское ТВ со ссылкой на военных.

Глава МИД Ирана в свою очередь сказал, что причиной крушения украинского лайнера стала ""человеческая ошибка"".",Международные отношения; Происшествия,Международные отношения/Катастрофы
252,2020-01-11 07:48:28,2020,1,11,"Иран продолжит расследование ""непростительной ошибки"", которая привела к авиакатастрофе украинского самолёта и гибели 176 человек, заявил президент Ирана Хасан Роухани",Международные отношения; Происшествия,Международные отношения/Катастрофы
253,2020-01-11 09:46:14,2020,1,11,"Зеленский заявил, что Украина ждёт от Ирана полного признания вины в катастрофе украинского лайнера, официальных извинений, наказания виновных и выплаты компенсаций",Международные отношения; Политика,Международные отношения/Политика
254,2020-01-11 12:05:23,2020,1,11,"Глава правительства Абхазии Бганба прибыл в парламент на встречу с оппозицией.

Уже несколько дней в Абхазии проходят акции оппозиции, требующей отставки президента Хаджимбы. Парламент рекомендовал главе государства покинуть свой пост.",Политика; Региональные новости,Политика/Внутренняя политика
